,ID,Predicted_values
26939,0x151b5,1
26940,0x151be,0
26941,0x151bf,0
26942,0x151c0,0
26943,0x151c1,0
26944,0x151ca,1
26945,0x151cb,1
26946,0x151cc,1
26947,0x151cd,1
26948,0x151d6,1
26949,0x151d7,1
26950,0x151d8,1
26951,0x151d9,1
26952,0x151e2,0
26953,0x151e3,0
26954,0x151e4,0
26955,0x151e5,0
26956,0x151ee,1
26957,0x151ef,1
26958,0x151f0,1
26959,0x151f1,1
26960,0x151fa,2
26961,0x151fb,2
26962,0x151fc,2
26963,0x151fd,2
26964,0x15206,1
26965,0x15207,1
26966,0x15208,1
26967,0x15209,1
26968,0x15212,0
26969,0x15213,0
26970,0x15214,0
26971,0x15215,0
26972,0x1521e,2
26973,0x1521f,2
26974,0x15220,2
26975,0x15221,2
26976,0x1522a,0
26977,0x1522b,0
26978,0x1522c,0
26979,0x1522d,0
26980,0x15236,0
26981,0x15237,0
26982,0x15238,0
26983,0x15239,0
26984,0x15242,2
26985,0x15243,2
26986,0x15244,2
26987,0x15245,2
26988,0x1524e,2
26989,0x1524f,2
26990,0x15250,2
26991,0x15251,2
26992,0x1525a,2
26993,0x1525b,2
26994,0x1525c,2
26995,0x1525d,1
26996,0x15266,1
26997,0x15267,1
26998,0x15268,1
26999,0x15269,1
27000,0x15272,0
27001,0x15273,0
27002,0x15274,0
27003,0x15275,0
27004,0x1527e,0
27005,0x1527f,0
27006,0x15280,0
27007,0x15281,0
27008,0x1528a,2
27009,0x1528b,0
27010,0x1528c,0
27011,0x1528d,0
27012,0x15296,0
27013,0x15297,0
27014,0x15298,0
27015,0x15299,0
27016,0x152a2,2
27017,0x152a3,2
27018,0x152a4,1
27019,0x152a5,1
27020,0x152ae,1
27021,0x152af,1
27022,0x152b0,1
27023,0x152b1,1
27024,0x152ba,1
27025,0x152bb,1
27026,0x152bc,1
27027,0x152bd,1
27028,0x152c6,2
27029,0x152c7,2
27030,0x152c8,2
27031,0x152c9,2
27032,0x152d2,0
27033,0x152d3,0
27034,0x152d4,0
27035,0x152d5,0
27036,0x152de,2
27037,0x152df,2
27038,0x152e0,2
27039,0x152e1,2
27040,0x152ea,1
27041,0x152eb,1
27042,0x152ec,1
27043,0x152ed,1
27044,0x152f6,1
27045,0x152f7,1
27046,0x152f8,1
27047,0x152f9,1
27048,0x15302,0
27049,0x15303,0
27050,0x15304,0
27051,0x15305,0
27052,0x1530e,0
27053,0x1530f,1
27054,0x15310,1
27055,0x15311,1
27056,0x1531a,1
27057,0x1531b,1
27058,0x1531c,1
27059,0x1531d,1
27060,0x15326,0
27061,0x15327,0
27062,0x15328,0
27063,0x15329,0
27064,0x15332,2
27065,0x15333,2
27066,0x15334,2
27067,0x15335,2
27068,0x1533e,0
27069,0x1533f,0
27070,0x15340,0
27071,0x15341,0
27072,0x1534a,0
27073,0x1534b,0
27074,0x1534c,0
27075,0x1534d,0
27076,0x15356,0
27077,0x15357,1
27078,0x15358,1
27079,0x15359,1
27080,0x15362,1
27081,0x15363,1
27082,0x15364,1
27083,0x15365,1
27084,0x1536e,1
27085,0x1536f,1
27086,0x15370,1
27087,0x15371,1
27088,0x1537a,0
27089,0x1537b,0
27090,0x1537c,0
27091,0x1537d,0
27092,0x15386,0
27093,0x15387,0
27094,0x15388,0
27095,0x15389,0
27096,0x15392,1
27097,0x15393,1
27098,0x15394,1
27099,0x15395,1
27100,0x1539e,0
27101,0x1539f,0
27102,0x153a0,1
27103,0x153a1,1
27104,0x153aa,0
27105,0x153ab,0
27106,0x153ac,0
27107,0x153ad,0
27108,0x153b6,2
27109,0x153b7,2
27110,0x153b8,2
27111,0x153b9,2
27112,0x153c2,2
27113,0x153c3,2
27114,0x153c4,0
27115,0x153c5,1
27116,0x153ce,0
27117,0x153cf,0
27118,0x153d0,2
27119,0x153d1,2
27120,0x153da,1
27121,0x153db,1
27122,0x153dc,1
27123,0x153dd,1
27124,0x153e6,1
27125,0x153e7,1
27126,0x153e8,1
27127,0x153e9,1
27128,0x153f2,2
27129,0x153f3,2
27130,0x153f4,2
27131,0x153f5,2
27132,0x153fe,1
27133,0x153ff,1
27134,0x15400,1
27135,0x15401,1
27136,0x1540a,1
27137,0x1540b,1
27138,0x1540c,1
27139,0x1540d,1
27140,0x15416,0
27141,0x15417,0
27142,0x15418,0
27143,0x15419,0
27144,0x15422,0
27145,0x15423,0
27146,0x15424,0
27147,0x15425,0
27148,0x1542e,0
27149,0x1542f,0
27150,0x15430,0
27151,0x15431,0
27152,0x1543a,0
27153,0x1543b,2
27154,0x1543c,1
27155,0x1543d,1
27156,0x15446,2
27157,0x15447,2
27158,0x15448,1
27159,0x15449,1
27160,0x15452,2
27161,0x15453,2
27162,0x15454,2
27163,0x15455,2
27164,0x1545e,1
27165,0x1545f,1
27166,0x15460,1
27167,0x15461,1
27168,0x1546a,2
27169,0x1546b,2
27170,0x1546c,2
27171,0x1546d,2
27172,0x15476,1
27173,0x15477,1
27174,0x15478,1
27175,0x15479,1
27176,0x15482,2
27177,0x15483,2
27178,0x15484,2
27179,0x15485,2
27180,0x1548e,0
27181,0x1548f,0
27182,0x15490,0
27183,0x15491,0
27184,0x1549a,2
27185,0x1549b,2
27186,0x1549c,2
27187,0x1549d,2
27188,0x154a6,1
27189,0x154a7,1
27190,0x154a8,1
27191,0x154a9,1
27192,0x154b2,1
27193,0x154b3,1
27194,0x154b4,1
27195,0x154b5,1
27196,0x154be,0
27197,0x154bf,0
27198,0x154c0,0
27199,0x154c1,0
27200,0x154ca,1
27201,0x154cb,2
27202,0x154cc,2
27203,0x154cd,1
27204,0x154d6,2
27205,0x154d7,2
27206,0x154d8,2
27207,0x154d9,2
27208,0x154e2,1
27209,0x154e3,1
27210,0x154e4,1
27211,0x154e5,1
27212,0x154ee,2
27213,0x154ef,2
27214,0x154f0,2
27215,0x154f1,2
27216,0x154fa,1
27217,0x154fb,1
27218,0x154fc,1
27219,0x154fd,1
27220,0x15506,1
27221,0x15507,1
27222,0x15508,0
27223,0x15509,1
27224,0x15512,0
27225,0x15513,0
27226,0x15514,0
27227,0x15515,1
27228,0x1551e,1
27229,0x1551f,1
27230,0x15520,1
27231,0x15521,1
27232,0x1552a,0
27233,0x1552b,0
27234,0x1552c,0
27235,0x1552d,1
27236,0x15536,0
27237,0x15537,1
27238,0x15538,1
27239,0x15539,1
27240,0x15542,1
27241,0x15543,2
27242,0x15544,2
27243,0x15545,2
27244,0x1554e,1
27245,0x1554f,1
27246,0x15550,1
27247,0x15551,1
27248,0x1555a,1
27249,0x1555b,1
27250,0x1555c,1
27251,0x1555d,1
27252,0x15566,0
27253,0x15567,0
27254,0x15568,0
27255,0x15569,0
27256,0x15572,1
27257,0x15573,1
27258,0x15574,1
27259,0x15575,1
27260,0x1557e,0
27261,0x1557f,0
27262,0x15580,0
27263,0x15581,0
27264,0x1558a,1
27265,0x1558b,1
27266,0x1558c,1
27267,0x1558d,1
27268,0x15596,1
27269,0x15597,1
27270,0x15598,1
27271,0x15599,1
27272,0x155a2,0
27273,0x155a3,0
27274,0x155a4,0
27275,0x155a5,0
27276,0x155ae,1
27277,0x155af,1
27278,0x155b0,1
27279,0x155b1,1
27280,0x155ba,0
27281,0x155bb,0
27282,0x155bc,0
27283,0x155bd,0
27284,0x155c6,0
27285,0x155c7,0
27286,0x155c8,0
27287,0x155c9,0
27288,0x155d2,1
27289,0x155d3,1
27290,0x155d4,1
27291,0x155d5,1
27292,0x155de,1
27293,0x155df,1
27294,0x155e0,1
27295,0x155e1,1
27296,0x155ea,1
27297,0x155eb,1
27298,0x155ec,1
27299,0x155ed,1
27300,0x155f6,1
27301,0x155f7,1
27302,0x155f8,1
27303,0x155f9,1
27304,0x15602,1
27305,0x15603,1
27306,0x15604,1
27307,0x15605,1
27308,0x1560e,2
27309,0x1560f,2
27310,0x15610,2
27311,0x15611,2
27312,0x1561a,0
27313,0x1561b,1
27314,0x1561c,0
27315,0x1561d,0
27316,0x15626,0
27317,0x15627,0
27318,0x15628,0
27319,0x15629,0
27320,0x15632,0
27321,0x15633,0
27322,0x15634,0
27323,0x15635,1
27324,0x1563e,0
27325,0x1563f,0
27326,0x15640,0
27327,0x15641,0
27328,0x1564a,1
27329,0x1564b,1
27330,0x1564c,1
27331,0x1564d,1
27332,0x15656,1
27333,0x15657,1
27334,0x15658,2
27335,0x15659,1
27336,0x15662,0
27337,0x15663,0
27338,0x15664,0
27339,0x15665,0
27340,0x1566e,0
27341,0x1566f,0
27342,0x15670,0
27343,0x15671,0
27344,0x1567a,0
27345,0x1567b,0
27346,0x1567c,0
27347,0x1567d,0
27348,0x15686,0
27349,0x15687,0
27350,0x15688,0
27351,0x15689,0
27352,0x15692,1
27353,0x15693,1
27354,0x15694,1
27355,0x15695,1
27356,0x1569e,1
27357,0x1569f,1
27358,0x156a0,1
27359,0x156a1,1
27360,0x156aa,0
27361,0x156ab,0
27362,0x156ac,0
27363,0x156ad,0
27364,0x156b6,1
27365,0x156b7,1
27366,0x156b8,1
27367,0x156b9,1
27368,0x156c2,0
27369,0x156c3,0
27370,0x156c4,0
27371,0x156c5,0
27372,0x156ce,1
27373,0x156cf,1
27374,0x156d0,1
27375,0x156d1,1
27376,0x156da,0
27377,0x156db,0
27378,0x156dc,0
27379,0x156dd,0
27380,0x156e6,0
27381,0x156e7,0
27382,0x156e8,0
27383,0x156e9,0
27384,0x156f2,0
27385,0x156f3,0
27386,0x156f4,0
27387,0x156f5,0
27388,0x156fe,2
27389,0x156ff,2
27390,0x15700,2
27391,0x15701,2
27392,0x1570a,0
27393,0x1570b,0
27394,0x1570c,0
27395,0x1570d,0
27396,0x15716,1
27397,0x15717,1
27398,0x15718,1
27399,0x15719,1
27400,0x15722,2
27401,0x15723,2
27402,0x15724,2
27403,0x15725,1
27404,0x1572e,1
27405,0x1572f,1
27406,0x15730,1
27407,0x15731,1
27408,0x1573a,2
27409,0x1573b,2
27410,0x1573c,2
27411,0x1573d,2
27412,0x15746,1
27413,0x15747,1
27414,0x15748,1
27415,0x15749,1
27416,0x15752,1
27417,0x15753,1
27418,0x15754,1
27419,0x15755,1
27420,0x1575e,2
27421,0x1575f,2
27422,0x15760,2
27423,0x15761,2
27424,0x1576a,0
27425,0x1576b,0
27426,0x1576c,0
27427,0x1576d,0
27428,0x15776,1
27429,0x15777,1
27430,0x15778,1
27431,0x15779,1
27432,0x15782,1
27433,0x15783,1
27434,0x15784,2
27435,0x15785,2
27436,0x1578e,0
27437,0x1578f,0
27438,0x15790,1
27439,0x15791,0
27440,0x1579a,0
27441,0x1579b,0
27442,0x1579c,0
27443,0x1579d,0
27444,0x157a6,2
27445,0x157a7,1
27446,0x157a8,1
27447,0x157a9,0
27448,0x157b2,1
27449,0x157b3,1
27450,0x157b4,1
27451,0x157b5,1
27452,0x157be,1
27453,0x157bf,1
27454,0x157c0,1
27455,0x157c1,2
27456,0x157ca,2
27457,0x157cb,2
27458,0x157cc,2
27459,0x157cd,2
27460,0x157d6,1
27461,0x157d7,1
27462,0x157d8,1
27463,0x157d9,1
27464,0x157e2,1
27465,0x157e3,1
27466,0x157e4,1
27467,0x157e5,1
27468,0x157ee,0
27469,0x157ef,0
27470,0x157f0,0
27471,0x157f1,0
27472,0x157fa,1
27473,0x157fb,1
27474,0x157fc,1
27475,0x157fd,1
27476,0x15806,1
27477,0x15807,1
27478,0x15808,1
27479,0x15809,1
27480,0x15812,2
27481,0x15813,2
27482,0x15814,1
27483,0x15815,2
27484,0x1581e,2
27485,0x1581f,2
27486,0x15820,2
27487,0x15821,2
27488,0x1582a,1
27489,0x1582b,1
27490,0x1582c,1
27491,0x1582d,0
27492,0x15836,1
27493,0x15837,1
27494,0x15838,2
27495,0x15839,1
27496,0x15842,1
27497,0x15843,1
27498,0x15844,1
27499,0x15845,1
27500,0x1584e,0
27501,0x1584f,0
27502,0x15850,0
27503,0x15851,0
27504,0x1585a,1
27505,0x1585b,1
27506,0x1585c,1
27507,0x1585d,1
27508,0x15866,0
27509,0x15867,0
27510,0x15868,0
27511,0x15869,0
27512,0x15872,1
27513,0x15873,1
27514,0x15874,1
27515,0x15875,1
27516,0x1587e,0
27517,0x1587f,0
27518,0x15880,0
27519,0x15881,0
27520,0x1588a,2
27521,0x1588b,2
27522,0x1588c,2
27523,0x1588d,2
27524,0x15896,0
27525,0x15897,0
27526,0x15898,0
27527,0x15899,0
27528,0x158a2,0
27529,0x158a3,0
27530,0x158a4,1
27531,0x158a5,1
27532,0x158ae,0
27533,0x158af,0
27534,0x158b0,0
27535,0x158b1,0
27536,0x158ba,1
27537,0x158bb,1
27538,0x158bc,1
27539,0x158bd,1
27540,0x158c6,0
27541,0x158c7,0
27542,0x158c8,0
27543,0x158c9,0
27544,0x158d2,1
27545,0x158d3,1
27546,0x158d4,1
27547,0x158d5,1
27548,0x158de,1
27549,0x158df,1
27550,0x158e0,1
27551,0x158e1,1
27552,0x158ea,1
27553,0x158eb,1
27554,0x158ec,1
27555,0x158ed,1
27556,0x158f6,1
27557,0x158f7,1
27558,0x158f8,1
27559,0x158f9,1
27560,0x15902,2
27561,0x15903,2
27562,0x15904,2
27563,0x15905,2
27564,0x1590e,0
27565,0x1590f,0
27566,0x15910,0
27567,0x15911,0
27568,0x1591a,1
27569,0x1591b,1
27570,0x1591c,1
27571,0x1591d,1
27572,0x15926,1
27573,0x15927,1
27574,0x15928,1
27575,0x15929,1
27576,0x15932,1
27577,0x15933,1
27578,0x15934,1
27579,0x15935,1
27580,0x1593e,1
27581,0x1593f,1
27582,0x15940,2
27583,0x15941,1
27584,0x1594a,1
27585,0x1594b,1
27586,0x1594c,1
27587,0x1594d,1
27588,0x15956,2
27589,0x15957,2
27590,0x15958,2
27591,0x15959,2
27592,0x15962,1
27593,0x15963,1
27594,0x15964,1
27595,0x15965,1
27596,0x1596e,2
27597,0x1596f,2
27598,0x15970,1
27599,0x15971,2
27600,0x1597a,0
27601,0x1597b,0
27602,0x1597c,0
27603,0x1597d,0
27604,0x15986,0
27605,0x15987,0
27606,0x15988,0
27607,0x15989,0
27608,0x15992,0
27609,0x15993,0
27610,0x15994,1
27611,0x15995,1
27612,0x1599e,1
27613,0x1599f,1
27614,0x159a0,1
27615,0x159a1,1
27616,0x159aa,0
27617,0x159ab,0
27618,0x159ac,0
27619,0x159ad,0
27620,0x159b6,0
27621,0x159b7,0
27622,0x159b8,0
27623,0x159b9,0
27624,0x159c2,2
27625,0x159c3,2
27626,0x159c4,2
27627,0x159c5,2
27628,0x159ce,1
27629,0x159cf,1
27630,0x159d0,1
27631,0x159d1,1
27632,0x159da,1
27633,0x159db,1
27634,0x159dc,1
27635,0x159dd,1
27636,0x159e6,1
27637,0x159e7,1
27638,0x159e8,1
27639,0x159e9,1
27640,0x159f2,1
27641,0x159f3,1
27642,0x159f4,1
27643,0x159f5,1
27644,0x159fe,2
27645,0x159ff,2
27646,0x15a00,2
27647,0x15a01,2
27648,0x15a0a,0
27649,0x15a0b,0
27650,0x15a0c,1
27651,0x15a0d,1
27652,0x15a16,1
27653,0x15a17,1
27654,0x15a18,1
27655,0x15a19,1
27656,0x15a22,1
27657,0x15a23,1
27658,0x15a24,1
27659,0x15a25,1
27660,0x15a2e,1
27661,0x15a2f,1
27662,0x15a30,1
27663,0x15a31,1
27664,0x15a3a,1
27665,0x15a3b,1
27666,0x15a3c,1
27667,0x15a3d,1
27668,0x15a46,1
27669,0x15a47,1
27670,0x15a48,1
27671,0x15a49,1
27672,0x15a52,0
27673,0x15a53,0
27674,0x15a54,0
27675,0x15a55,0
27676,0x15a5e,1
27677,0x15a5f,1
27678,0x15a60,1
27679,0x15a61,1
27680,0x15a6a,1
27681,0x15a6b,1
27682,0x15a6c,1
27683,0x15a6d,1
27684,0x15a76,1
27685,0x15a77,1
27686,0x15a78,1
27687,0x15a79,1
27688,0x15a82,1
27689,0x15a83,1
27690,0x15a84,1
27691,0x15a85,1
27692,0x15a8e,0
27693,0x15a8f,0
27694,0x15a90,0
27695,0x15a91,0
27696,0x15a9a,1
27697,0x15a9b,1
27698,0x15a9c,2
27699,0x15a9d,1
27700,0x15aa6,1
27701,0x15aa7,1
27702,0x15aa8,1
27703,0x15aa9,1
27704,0x15ab2,0
27705,0x15ab3,0
27706,0x15ab4,0
27707,0x15ab5,1
27708,0x15abe,0
27709,0x15abf,0
27710,0x15ac0,0
27711,0x15ac1,0
27712,0x15aca,2
27713,0x15acb,2
27714,0x15acc,1
27715,0x15acd,1
27716,0x15ad6,0
27717,0x15ad7,0
27718,0x15ad8,0
27719,0x15ad9,0
27720,0x15ae2,1
27721,0x15ae3,1
27722,0x15ae4,1
27723,0x15ae5,1
27724,0x15aee,1
27725,0x15aef,1
27726,0x15af0,1
27727,0x15af1,1
27728,0x15afa,1
27729,0x15afb,1
27730,0x15afc,1
27731,0x15afd,1
27732,0x15b06,1
27733,0x15b07,1
27734,0x15b08,1
27735,0x15b09,1
27736,0x15b12,2
27737,0x15b13,2
27738,0x15b14,2
27739,0x15b15,2
27740,0x15b1e,1
27741,0x15b1f,1
27742,0x15b20,1
27743,0x15b21,1
27744,0x15b2a,1
27745,0x15b2b,1
27746,0x15b2c,1
27747,0x15b2d,1
27748,0x15b36,2
27749,0x15b37,2
27750,0x15b38,1
27751,0x15b39,1
27752,0x15b42,1
27753,0x15b43,1
27754,0x15b44,0
27755,0x15b45,1
27756,0x15b4e,0
27757,0x15b4f,0
27758,0x15b50,0
27759,0x15b51,0
27760,0x15b5a,0
27761,0x15b5b,0
27762,0x15b5c,0
27763,0x15b5d,0
27764,0x15b66,1
27765,0x15b67,1
27766,0x15b68,1
27767,0x15b69,1
27768,0x15b72,2
27769,0x15b73,2
27770,0x15b74,1
27771,0x15b75,1
27772,0x15b7e,1
27773,0x15b7f,1
27774,0x15b80,1
27775,0x15b81,1
27776,0x15b8a,0
27777,0x15b8b,0
27778,0x15b8c,0
27779,0x15b8d,0
27780,0x15b96,0
27781,0x15b97,0
27782,0x15b98,0
27783,0x15b99,0
27784,0x15ba2,2
27785,0x15ba3,2
27786,0x15ba4,2
27787,0x15ba5,2
27788,0x15bae,0
27789,0x15baf,1
27790,0x15bb0,1
27791,0x15bb1,1
27792,0x15bba,0
27793,0x15bbb,0
27794,0x15bbc,0
27795,0x15bbd,0
27796,0x15bc6,2
27797,0x15bc7,2
27798,0x15bc8,2
27799,0x15bc9,2
27800,0x15bd2,1
27801,0x15bd3,1
27802,0x15bd4,1
27803,0x15bd5,1
27804,0x15bde,1
27805,0x15bdf,1
27806,0x15be0,1
27807,0x15be1,1
27808,0x15bea,1
27809,0x15beb,1
27810,0x15bec,1
27811,0x15bed,1
27812,0x15bf6,2
27813,0x15bf7,2
27814,0x15bf8,2
27815,0x15bf9,2
27816,0x15c02,1
27817,0x15c03,1
27818,0x15c04,1
27819,0x15c05,1
27820,0x15c0e,1
27821,0x15c0f,1
27822,0x15c10,1
27823,0x15c11,1
27824,0x15c1a,1
27825,0x15c1b,1
27826,0x15c1c,1
27827,0x15c1d,1
27828,0x15c26,1
27829,0x15c27,1
27830,0x15c28,1
27831,0x15c29,1
27832,0x15c32,1
27833,0x15c33,1
27834,0x15c34,1
27835,0x15c35,1
27836,0x15c3e,2
27837,0x15c3f,2
27838,0x15c40,2
27839,0x15c41,2
27840,0x15c4a,0
27841,0x15c4b,0
27842,0x15c4c,0
27843,0x15c4d,1
27844,0x15c56,0
27845,0x15c57,0
27846,0x15c58,0
27847,0x15c59,0
27848,0x15c62,0
27849,0x15c63,0
27850,0x15c64,0
27851,0x15c65,0
27852,0x15c6e,1
27853,0x15c6f,1
27854,0x15c70,1
27855,0x15c71,1
27856,0x15c7a,1
27857,0x15c7b,1
27858,0x15c7c,1
27859,0x15c7d,1
27860,0x15c86,1
27861,0x15c87,1
27862,0x15c88,1
27863,0x15c89,1
27864,0x15c92,2
27865,0x15c93,2
27866,0x15c94,2
27867,0x15c95,2
27868,0x15c9e,2
27869,0x15c9f,2
27870,0x15ca0,2
27871,0x15ca1,2
27872,0x15caa,1
27873,0x15cab,1
27874,0x15cac,2
27875,0x15cad,2
27876,0x15cb6,1
27877,0x15cb7,1
27878,0x15cb8,1
27879,0x15cb9,1
27880,0x15cc2,1
27881,0x15cc3,1
27882,0x15cc4,1
27883,0x15cc5,1
27884,0x15cce,0
27885,0x15ccf,0
27886,0x15cd0,0
27887,0x15cd1,0
27888,0x15cda,0
27889,0x15cdb,0
27890,0x15cdc,0
27891,0x15cdd,0
27892,0x15ce6,1
27893,0x15ce7,1
27894,0x15ce8,1
27895,0x15ce9,1
27896,0x15cf2,1
27897,0x15cf3,1
27898,0x15cf4,1
27899,0x15cf5,1
27900,0x15cfe,2
27901,0x15cff,2
27902,0x15d00,2
27903,0x15d01,2
27904,0x15d0a,1
27905,0x15d0b,1
27906,0x15d0c,2
27907,0x15d0d,1
27908,0x15d16,1
27909,0x15d17,1
27910,0x15d18,1
27911,0x15d19,1
27912,0x15d22,1
27913,0x15d23,1
27914,0x15d24,1
27915,0x15d25,1
27916,0x15d2e,0
27917,0x15d2f,0
27918,0x15d30,0
27919,0x15d31,0
27920,0x15d3a,1
27921,0x15d3b,1
27922,0x15d3c,1
27923,0x15d3d,1
27924,0x15d46,0
27925,0x15d47,0
27926,0x15d48,0
27927,0x15d49,0
27928,0x15d52,1
27929,0x15d53,1
27930,0x15d54,1
27931,0x15d55,1
27932,0x15d5e,2
27933,0x15d5f,2
27934,0x15d60,2
27935,0x15d61,2
27936,0x15d6a,1
27937,0x15d6b,1
27938,0x15d6c,1
27939,0x15d6d,1
27940,0x15d76,1
27941,0x15d77,1
27942,0x15d78,1
27943,0x15d79,1
27944,0x15d82,1
27945,0x15d83,1
27946,0x15d84,1
27947,0x15d85,1
27948,0x15d8e,0
27949,0x15d8f,0
27950,0x15d90,0
27951,0x15d91,0
27952,0x15d9a,2
27953,0x15d9b,2
27954,0x15d9c,1
27955,0x15d9d,1
27956,0x15da6,1
27957,0x15da7,1
27958,0x15da8,1
27959,0x15da9,1
27960,0x15db2,0
27961,0x15db3,0
27962,0x15db4,0
27963,0x15db5,0
27964,0x15dbe,1
27965,0x15dbf,1
27966,0x15dc0,1
27967,0x15dc1,1
27968,0x15dca,2
27969,0x15dcb,2
27970,0x15dcc,2
27971,0x15dcd,2
27972,0x15dd6,0
27973,0x15dd7,0
27974,0x15dd8,0
27975,0x15dd9,0
27976,0x15de2,0
27977,0x15de3,0
27978,0x15de4,0
27979,0x15de5,0
27980,0x15dee,1
27981,0x15def,1
27982,0x15df0,1
27983,0x15df1,1
27984,0x15dfa,2
27985,0x15dfb,2
27986,0x15dfc,2
27987,0x15dfd,2
27988,0x15e06,1
27989,0x15e07,1
27990,0x15e08,1
27991,0x15e09,1
27992,0x15e12,1
27993,0x15e13,1
27994,0x15e14,1
27995,0x15e15,1
27996,0x15e1e,1
27997,0x15e1f,1
27998,0x15e20,1
27999,0x15e21,1
28000,0x15e2a,0
28001,0x15e2b,0
28002,0x15e2c,0
28003,0x15e2d,0
28004,0x15e36,0
28005,0x15e37,0
28006,0x15e38,0
28007,0x15e39,0
28008,0x15e42,0
28009,0x15e43,0
28010,0x15e44,0
28011,0x15e45,0
28012,0x15e4e,0
28013,0x15e4f,0
28014,0x15e50,0
28015,0x15e51,0
28016,0x15e5a,1
28017,0x15e5b,1
28018,0x15e5c,1
28019,0x15e5d,1
28020,0x15e66,0
28021,0x15e67,0
28022,0x15e68,1
28023,0x15e69,1
28024,0x15e72,1
28025,0x15e73,1
28026,0x15e74,1
28027,0x15e75,1
28028,0x15e7e,1
28029,0x15e7f,1
28030,0x15e80,1
28031,0x15e81,1
28032,0x15e8a,0
28033,0x15e8b,0
28034,0x15e8c,0
28035,0x15e8d,0
28036,0x15e96,2
28037,0x15e97,2
28038,0x15e98,2
28039,0x15e99,2
28040,0x15ea2,0
28041,0x15ea3,0
28042,0x15ea4,0
28043,0x15ea5,0
28044,0x15eae,1
28045,0x15eaf,1
28046,0x15eb0,1
28047,0x15eb1,1
28048,0x15eba,1
28049,0x15ebb,1
28050,0x15ebc,1
28051,0x15ebd,1
28052,0x15ec6,1
28053,0x15ec7,1
28054,0x15ec8,1
28055,0x15ec9,1
28056,0x15ed2,1
28057,0x15ed3,1
28058,0x15ed4,1
28059,0x15ed5,1
28060,0x15ede,1
28061,0x15edf,0
28062,0x15ee0,0
28063,0x15ee1,0
28064,0x15eea,1
28065,0x15eeb,1
28066,0x15eec,1
28067,0x15eed,1
28068,0x15ef6,0
28069,0x15ef7,0
28070,0x15ef8,0
28071,0x15ef9,0
28072,0x15f02,0
28073,0x15f03,0
28074,0x15f04,0
28075,0x15f05,1
28076,0x15f0e,0
28077,0x15f0f,0
28078,0x15f10,0
28079,0x15f11,0
28080,0x15f1a,2
28081,0x15f1b,2
28082,0x15f1c,2
28083,0x15f1d,2
28084,0x15f26,1
28085,0x15f27,1
28086,0x15f28,1
28087,0x15f29,1
28088,0x15f32,2
28089,0x15f33,2
28090,0x15f34,2
28091,0x15f35,2
28092,0x15f3e,1
28093,0x15f3f,1
28094,0x15f40,1
28095,0x15f41,1
28096,0x15f4a,1
28097,0x15f4b,1
28098,0x15f4c,1
28099,0x15f4d,0
28100,0x15f56,0
28101,0x15f57,0
28102,0x15f58,0
28103,0x15f59,0
28104,0x15f62,1
28105,0x15f63,1
28106,0x15f64,1
28107,0x15f65,1
28108,0x15f6e,1
28109,0x15f6f,1
28110,0x15f70,1
28111,0x15f71,1
28112,0x15f7a,1
28113,0x15f7b,1
28114,0x15f7c,1
28115,0x15f7d,1
28116,0x15f86,1
28117,0x15f87,1
28118,0x15f88,1
28119,0x15f89,1
28120,0x15f92,1
28121,0x15f93,1
28122,0x15f94,1
28123,0x15f95,1
28124,0x15f9e,1
28125,0x15f9f,1
28126,0x15fa0,1
28127,0x15fa1,1
28128,0x15faa,1
28129,0x15fab,1
28130,0x15fac,1
28131,0x15fad,1
28132,0x15fb6,1
28133,0x15fb7,1
28134,0x15fb8,1
28135,0x15fb9,1
28136,0x15fc2,1
28137,0x15fc3,1
28138,0x15fc4,1
28139,0x15fc5,1
28140,0x15fce,1
28141,0x15fcf,1
28142,0x15fd0,0
28143,0x15fd1,0
28144,0x15fda,2
28145,0x15fdb,2
28146,0x15fdc,2
28147,0x15fdd,2
28148,0x15fe6,2
28149,0x15fe7,2
28150,0x15fe8,2
28151,0x15fe9,2
28152,0x15ff2,1
28153,0x15ff3,1
28154,0x15ff4,1
28155,0x15ff5,1
28156,0x15ffe,1
28157,0x15fff,1
28158,0x16000,1
28159,0x16001,1
28160,0x1600a,2
28161,0x1600b,1
28162,0x1600c,1
28163,0x1600d,1
28164,0x16016,2
28165,0x16017,2
28166,0x16018,2
28167,0x16019,2
28168,0x16022,2
28169,0x16023,2
28170,0x16024,2
28171,0x16025,2
28172,0x1602e,0
28173,0x1602f,0
28174,0x16030,0
28175,0x16031,0
28176,0x1603a,1
28177,0x1603b,1
28178,0x1603c,1
28179,0x1603d,1
28180,0x16046,1
28181,0x16047,1
28182,0x16048,1
28183,0x16049,1
28184,0x16052,1
28185,0x16053,1
28186,0x16054,1
28187,0x16055,1
28188,0x1605e,1
28189,0x1605f,1
28190,0x16060,1
28191,0x16061,1
28192,0x1606a,1
28193,0x1606b,1
28194,0x1606c,1
28195,0x1606d,1
28196,0x16076,0
28197,0x16077,0
28198,0x16078,0
28199,0x16079,0
28200,0x16082,0
28201,0x16083,0
28202,0x16084,0
28203,0x16085,0
28204,0x1608e,1
28205,0x1608f,1
28206,0x16090,1
28207,0x16091,1
28208,0x1609a,1
28209,0x1609b,1
28210,0x1609c,1
28211,0x1609d,1
28212,0x160a6,1
28213,0x160a7,1
28214,0x160a8,1
28215,0x160a9,1
28216,0x160b2,1
